id,name,type,city,district,neighborhood,address,latitude,longitude,services,opening_hours,is_open_24h,contact,email,source_category,metadata
VAC0080,PMI Saint-François,Vaccination PMI,Yaoundé,Yaoundé VII,Djoungolo,,3.811100,11.459598,"[""vaccination_enfants"", ""vaccination_adultes"", ""consultation_nourrissons""]",Lun–Sam 08h30–18h30,false,+237 698 936 517,françois@hotmail.com,Vaccination PMI,"{""type_centre"": ""Centre de vaccination"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Oui"", ""suivi_grossesse"": ""Non"", ""planning_familial"": ""Non"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""Fièvre jaune | Polio | BCG | Hépatite B | HPV | Méningite | Rougeole | Tétanos | COVID-19 | DTP"", ""carnet_sante_numerique"": ""Non""}"
VAC0081,Centre de Vaccination de Bonamoussadi,Vaccination PMI,Douala,Douala I,PK10,,4.062872,9.656522,"[""vaccination_enfants"", ""vaccination_adultes"", ""suivi_grossesse"", ""planning_familial"", ""carnet_sante_numerique""]",Lun–Dim 08h00–18h00,false,+237 242 767 806,bonamoussadi@yahoo.fr,Vaccination PMI,"{""type_centre"": ""Centre de vaccination"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Oui"", ""suivi_grossesse"": ""Oui"", ""planning_familial"": ""Oui"", ""consultation_nourrissons"": ""Non"", ""vaccins_disponibles"": ""Polio | HPV | Fièvre jaune | Tétanos | COVID-19 | Hépatite B | Méningite"", ""carnet_sante_numerique"": ""Oui""}"
VAC0082,PMI Saint-Patrick,Vaccination PMI,Douala,Douala III,Ndogpassi,,4.056544,9.685869,"[""vaccination_enfants"", ""vaccination_adultes"", ""suivi_grossesse"", ""planning_familial"", ""consultation_nourrissons""]",Lun–Ven 07h30–17h30,false,+237 222 015 255,patrick@gmail.com,Vaccination PMI,"{""type_centre"": ""PMI"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Oui"", ""suivi_grossesse"": ""Oui"", ""planning_familial"": ""Oui"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""Tétanos | Hépatite B | COVID-19 | BCG | Rougeole | Polio"", ""carnet_sante_numerique"": ""Non""}"
VAC0083,Centre de Vaccination Engoulou,Vaccination PMI,Yaoundé,Yaoundé III,Nkol-Eton,,3.821340,11.489348,"[""vaccination_enfants"", ""vaccination_adultes"", ""suivi_grossesse"", ""planning_familial"", ""consultation_nourrissons"", ""carnet_sante_numerique""]",Lun–Dim 08h00–18h00,false,+237 655 368 342,engoulou@yahoo.fr,Vaccination PMI,"{""type_centre"": ""CSI avec vaccination"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Oui"", ""suivi_grossesse"": ""Oui"", ""planning_familial"": ""Oui"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""COVID-19 | DTP | Rougeole | Tétanos"", ""carnet_sante_numerique"": ""Oui""}"
VAC0084,PMI de Simbock,Vaccination PMI,Yaoundé,Yaoundé VI,Tsinga,,3.826541,11.559327,"[""vaccination_enfants"", ""vaccination_adultes"", ""suivi_grossesse"", ""planning_familial""]",Lun–Ven 07h30–17h30,false,+237 650 206 342,simbock@sante.cm,Vaccination PMI,"{""type_centre"": ""PMI"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Oui"", ""suivi_grossesse"": ""Oui"", ""planning_familial"": ""Oui"", ""consultation_nourrissons"": ""Non"", ""vaccins_disponibles"": ""Polio | Rougeole | HPV | Fièvre jaune | Méningite"", ""carnet_sante_numerique"": ""Non""}"
VAC0085,Centre de Vaccination Vie,Vaccination PMI,Douala,Douala II,Boko,,3.979789,9.737100,"[""vaccination_enfants"", ""vaccination_adultes"", ""planning_familial""]",Lun–Sam 08h00–17h00,false,+237 651 236 438,vie@gmail.com,Vaccination PMI,"{""type_centre"": ""CSI avec vaccination"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Oui"", ""suivi_grossesse"": ""Non"", ""planning_familial"": ""Oui"", ""consultation_nourrissons"": ""Non"", ""vaccins_disponibles"": ""Hépatite B | DTP | Tétanos | Fièvre jaune | BCG | Polio | COVID-19 | HPV | Rougeole | Méningite"", ""carnet_sante_numerique"": ""Non""}"
VAC0086,Centre de Vaccination de Bonamoussadi,Vaccination PMI,Douala,Douala III,Bassa,,4.055929,9.722589,"[""vaccination_enfants"", ""suivi_grossesse"", ""consultation_nourrissons""]",Lun–Sam 07h30–19h00,false,+237 242 019 707,bonamoussadi@hotmail.com,Vaccination PMI,"{""type_centre"": ""CSI avec vaccination"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Non"", ""suivi_grossesse"": ""Oui"", ""planning_familial"": ""Non"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""COVID-19 | Tétanos | Méningite | DTP | BCG | Rougeole | Fièvre jaune | Hépatite B"", ""carnet_sante_numerique"": ""Non""}"
VAC0087,Centre de Santé Maternelle et Infantile de Mvog-Atangana,Vaccination PMI,Yaoundé,Yaoundé II,Mvog-Atangana,,3.757182,11.450117,"[""vaccination_enfants"", ""planning_familial"", ""consultation_nourrissons"", ""carnet_sante_numerique""]",Lun–Ven 08h00–18h00,false,+237 691 369 574,santématernele@yahoo.fr,Vaccination PMI,"{""type_centre"": ""PMI"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Non"", ""suivi_grossesse"": ""Non"", ""planning_familial"": ""Oui"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""Tétanos | Rougeole | COVID-19 | Fièvre jaune | Polio | HPV | BCG | Hépatite B | DTP"", ""carnet_sante_numerique"": ""Oui""}"
VAC0088,PMI Saint-Patrick,Vaccination PMI,Douala,Douala IV,Makepe,,4.002319,9.648872,"[""vaccination_enfants"", ""suivi_grossesse"", ""consultation_nourrissons""]",7j/7 — 08h00–20h00,false,+237 679 651 907,patrick@sante.cm,Vaccination PMI,"{""type_centre"": ""CSI avec vaccination"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Non"", ""suivi_grossesse"": ""Oui"", ""planning_familial"": ""Non"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""Méningite | HPV | Rougeole | BCG | DTP | Fièvre jaune | Tétanos"", ""carnet_sante_numerique"": ""Non""}"
VAC0089,PMI Saint-Thérèse,Vaccination PMI,Douala,Douala I,Deido,,4.009838,9.757535,"[""vaccination_enfants"", ""suivi_grossesse"", ""planning_familial"", ""consultation_nourrissons"", ""carnet_sante_numerique""]",Lun–Sam 08h00–17h00,false,+237 677 024 415,thérèse@sante.cm,Vaccination PMI,"{""type_centre"": ""CSI avec vaccination"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Non"", ""suivi_grossesse"": ""Oui"", ""planning_familial"": ""Oui"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""Méningite | BCG | Polio | Rougeole | HPV | Hépatite B | Fièvre jaune | Tétanos"", ""carnet_sante_numerique"": ""Oui""}"
VAC0090,Centre de Vaccination Mbassi,Vaccination PMI,Yaoundé,Yaoundé III,Nkoldongo,,3.909216,11.489962,"[""vaccination_enfants"", ""planning_familial"", ""consultation_nourrissons""]",Lun–Sam 07h00–20h00,false,+237 652 748 404,mbassi@yahoo.fr,Vaccination PMI,"{""type_centre"": ""Centre de vaccination"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Non"", ""suivi_grossesse"": ""Non"", ""planning_familial"": ""Oui"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""DTP | Rougeole | COVID-19 | Méningite | BCG"", ""carnet_sante_numerique"": ""Non""}"
VAC0091,PMI Saint-Paul,Vaccination PMI,Yaoundé,Yaoundé I,Nkol-Eton,,3.848965,11.557230,"[""vaccination_enfants"", ""suivi_grossesse"", ""planning_familial"", ""consultation_nourrissons""]",7j/7 — 08h00–20h00,false,+237 677 703 033,paul@yahoo.fr,Vaccination PMI,"{""type_centre"": ""Centre de vaccination"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Non"", ""suivi_grossesse"": ""Oui"", ""planning_familial"": ""Oui"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""Fièvre jaune | Tétanos | DTP | Rougeole | Méningite"", ""carnet_sante_numerique"": ""Non""}"
VAC0092,Centre de Vaccination Providence,Vaccination PMI,Yaoundé,Yaoundé III,Nkomo,,3.818262,11.547084,"[""vaccination_enfants"", ""vaccination_adultes"", ""suivi_grossesse"", ""consultation_nourrissons""]",Lun–Sam 07h30–19h00,false,+237 695 276 516,providence@sante.cm,Vaccination PMI,"{""type_centre"": ""PMI"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Oui"", ""suivi_grossesse"": ""Oui"", ""planning_familial"": ""Non"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""DTP | Hépatite B | COVID-19 | Fièvre jaune"", ""carnet_sante_numerique"": ""Non""}"
VAC0093,PMI Saint-Jean,Vaccination PMI,Yaoundé,Yaoundé III,Briqueterie,,3.866951,11.597883,"[""vaccination_enfants"", ""vaccination_adultes"", ""suivi_grossesse"", ""planning_familial"", ""consultation_nourrissons"", ""carnet_sante_numerique""]",Lun–Dim 08h00–18h00,false,+237 655 806 996,jean@yahoo.fr,Vaccination PMI,"{""type_centre"": ""PMI"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Oui"", ""suivi_grossesse"": ""Oui"", ""planning_familial"": ""Oui"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""Fièvre jaune | Polio | DTP | BCG | Méningite | Tétanos | Hépatite B | Rougeole | COVID-19"", ""carnet_sante_numerique"": ""Oui""}"
VAC0094,Centre de Santé Maternelle et Infantile de Nzeng-Ayong,Vaccination PMI,Douala,Douala II,Nzeng-Ayong,,3.985972,9.667198,"[""vaccination_enfants"", ""suivi_grossesse"", ""planning_familial"", ""consultation_nourrissons"", ""carnet_sante_numerique""]",Lun–Sam 07h00–20h00,false,+237 690 470 862,santématernele@hotmail.com,Vaccination PMI,"{""type_centre"": ""CSI avec vaccination"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Non"", ""suivi_grossesse"": ""Oui"", ""planning_familial"": ""Oui"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""Méningite | Tétanos | HPV | Fièvre jaune | COVID-19 | BCG"", ""carnet_sante_numerique"": ""Oui""}"
VAC0095,Centre de Vaccination Fouda,Vaccination PMI,Douala,Douala III,Sodiko,,4.003512,9.697874,"[""vaccination_enfants"", ""vaccination_adultes"", ""planning_familial"", ""consultation_nourrissons""]",Lun–Sam 07h00–20h00,false,+237 695 481 313,fouda@sante.cm,Vaccination PMI,"{""type_centre"": ""CSI avec vaccination"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Oui"", ""suivi_grossesse"": ""Non"", ""planning_familial"": ""Oui"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""Rougeole | Hépatite B | Polio | DTP"", ""carnet_sante_numerique"": ""Non""}"
VAC0096,Centre de Vaccination de Japoma,Vaccination PMI,Douala,Douala III,PK12,,4.007783,9.750066,"[""vaccination_enfants"", ""suivi_grossesse"", ""consultation_nourrissons""]",Lun–Sam 08h30–18h30,false,+237 650 377 377,japoma@hotmail.com,Vaccination PMI,"{""type_centre"": ""PMI"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Non"", ""suivi_grossesse"": ""Oui"", ""planning_familial"": ""Non"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""Polio | COVID-19 | Méningite | BCG | Hépatite B | DTP"", ""carnet_sante_numerique"": ""Non""}"
VAC0097,Centre de Santé Maternelle et Infantile de Nkongmondo,Vaccination PMI,Douala,Douala VI,Makepe,,4.126692,9.730037,"[""vaccination_enfants"", ""suivi_grossesse"", ""planning_familial"", ""consultation_nourrissons""]",7j/7 — 08h00–20h00,false,+237 654 508 136,santématernele@sante.cm,Vaccination PMI,"{""type_centre"": ""PMI"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Non"", ""suivi_grossesse"": ""Oui"", ""planning_familial"": ""Oui"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""HPV | Rougeole | DTP | Hépatite B | Méningite | Tétanos | Polio"", ""carnet_sante_numerique"": ""Non""}"
VAC0098,PMI Saint-Louis,Vaccination PMI,Yaoundé,Yaoundé VII,Nkol-Eton,,3.854281,11.603352,"[""vaccination_enfants"", ""vaccination_adultes"", ""suivi_grossesse"", ""planning_familial"", ""consultation_nourrissons""]",Lun–Ven 07h30–17h30,false,+237 650 210 292,louis@gmail.com,Vaccination PMI,"{""type_centre"": ""CSI avec vaccination"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Oui"", ""suivi_grossesse"": ""Oui"", ""planning_familial"": ""Oui"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""Fièvre jaune | Rougeole | Tétanos | HPV | COVID-19"", ""carnet_sante_numerique"": ""Non""}"
VAC0099,Centre de Vaccination Manga,Vaccination PMI,Yaoundé,Yaoundé VI,Ekounou,,3.932579,11.436605,"[""vaccination_enfants"", ""suivi_grossesse"", ""consultation_nourrissons""]",Lun–Sam 07h30–19h00,false,+237 694 824 137,manga@hotmail.com,Vaccination PMI,"{""type_centre"": ""PMI"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Non"", ""suivi_grossesse"": ""Oui"", ""planning_familial"": ""Non"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""Tétanos | COVID-19 | Hépatite B | Fièvre jaune | Polio | Méningite | Rougeole | DTP"", ""carnet_sante_numerique"": ""Non""}"
VAC0100,Centre de Vaccination Owona,Vaccination PMI,Yaoundé,Yaoundé II,Tsinga,,3.865293,11.436866,"[""vaccination_enfants"", ""vaccination_adultes"", ""suivi_grossesse"", ""planning_familial"", ""consultation_nourrissons""]",7j/7 — 08h00–20h00,false,+237 697 791 045,owona@yahoo.fr,Vaccination PMI,"{""type_centre"": ""Centre de vaccination"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Oui"", ""suivi_grossesse"": ""Oui"", ""planning_familial"": ""Oui"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""Fièvre jaune | Polio | Tétanos | Méningite | COVID-19"", ""carnet_sante_numerique"": ""Non""}"
VAC0101,Centre de Vaccination Ekani,Vaccination PMI,Yaoundé,Yaoundé VI,Carrière,,3.887038,11.460387,"[""vaccination_enfants"", ""vaccination_adultes"", ""suivi_grossesse"", ""consultation_nourrissons""]",Lun–Sam 07h00–20h00,false,+237 654 959 092,ekani@gmail.com,Vaccination PMI,"{""type_centre"": ""CSI avec vaccination"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Oui"", ""suivi_grossesse"": ""Oui"", ""planning_familial"": ""Non"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""Rougeole | BCG | DTP | Méningite | Fièvre jaune | Hépatite B | Tétanos | HPV"", ""carnet_sante_numerique"": ""Non""}"
VAC0102,PMI de Kotto,Vaccination PMI,Douala,Douala VI,Mboppi,,4.105904,9.657875,"[""vaccination_enfants"", ""carnet_sante_numerique""]",Lun–Ven 07h30–17h30,false,+237 679 659 276,kotto@hotmail.com,Vaccination PMI,"{""type_centre"": ""CSI avec vaccination"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Non"", ""suivi_grossesse"": ""Non"", ""planning_familial"": ""Non"", ""consultation_nourrissons"": ""Non"", ""vaccins_disponibles"": ""Polio | Fièvre jaune | Tétanos | BCG | COVID-19"", ""carnet_sante_numerique"": ""Oui""}"
VAC0103,Centre de Vaccination Onana,Vaccination PMI,Yaoundé,Yaoundé V,Melen,,3.794842,11.466359,"[""vaccination_enfants"", ""vaccination_adultes"", ""planning_familial"", ""consultation_nourrissons""]",Lun–Ven 07h30–17h30,false,+237 653 054 456,onana@hotmail.com,Vaccination PMI,"{""type_centre"": ""CSI avec vaccination"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Oui"", ""suivi_grossesse"": ""Non"", ""planning_familial"": ""Oui"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""BCG | COVID-19 | Tétanos | HPV | Rougeole | Hépatite B"", ""carnet_sante_numerique"": ""Non""}"
VAC0104,Centre de Vaccination de Nkolbisson,Vaccination PMI,Yaoundé,Yaoundé II,Nkolbisson,,3.946087,11.497776,"[""vaccination_enfants"", ""vaccination_adultes"", ""planning_familial"", ""consultation_nourrissons"", ""carnet_sante_numerique""]",Lun–Sam 08h30–18h30,false,+237 233 017 258,nkolbisson@sante.cm,Vaccination PMI,"{""type_centre"": ""CSI avec vaccination"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Oui"", ""suivi_grossesse"": ""Non"", ""planning_familial"": ""Oui"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""Hépatite B | Méningite | Tétanos | COVID-19 | HPV | Polio | BCG"", ""carnet_sante_numerique"": ""Oui""}"
VAC0105,Centre de Santé Maternelle et Infantile de Bessengue,Vaccination PMI,Douala,Douala VI,Ndoghem,,3.970714,9.707457,"[""vaccination_enfants"", ""vaccination_adultes"", ""suivi_grossesse"", ""planning_familial"", ""consultation_nourrissons"", ""carnet_sante_numerique""]",Lun–Ven 07h30–17h30,false,+237 233 133 482,santématernele@hotmail.com,Vaccination PMI,"{""type_centre"": ""CSI avec vaccination"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Oui"", ""suivi_grossesse"": ""Oui"", ""planning_familial"": ""Oui"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""Méningite | Hépatite B | DTP | BCG"", ""carnet_sante_numerique"": ""Oui""}"
VAC0106,Centre de Santé Maternelle et Infantile de Bonamoussadi,Vaccination PMI,Douala,Douala IV,Bonamoussadi,,4.039575,9.679226,"[""vaccination_enfants"", ""vaccination_adultes"", ""suivi_grossesse"", ""planning_familial"", ""consultation_nourrissons""]",Lun–Dim 08h00–18h00,false,+237 698 981 095,santématernele@gmail.com,Vaccination PMI,"{""type_centre"": ""Centre de vaccination"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Oui"", ""suivi_grossesse"": ""Oui"", ""planning_familial"": ""Oui"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""DTP | Fièvre jaune | COVID-19 | Polio"", ""carnet_sante_numerique"": ""Non""}"
VAC0107,Centre de Vaccination de Nkol-Eton,Vaccination PMI,Yaoundé,Yaoundé I,Mvog-Mbi,,3.903083,11.522483,"[""vaccination_enfants"", ""vaccination_adultes"", ""suivi_grossesse"", ""planning_familial"", ""consultation_nourrissons""]",Lun–Sam 08h00–17h00,false,+237 693 444 487,nkol-eton@sante.cm,Vaccination PMI,"{""type_centre"": ""PMI"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Oui"", ""suivi_grossesse"": ""Oui"", ""planning_familial"": ""Oui"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""Hépatite B | Tétanos | DTP | Méningite | Rougeole | HPV | Polio | COVID-19 | BCG"", ""carnet_sante_numerique"": ""Non""}"
VAC0108,Centre de Vaccination de Logbessou,Vaccination PMI,Douala,Douala I,Nzeng-Ayong,,4.004052,9.664272,"[""vaccination_enfants"", ""vaccination_adultes"", ""suivi_grossesse"", ""planning_familial"", ""consultation_nourrissons""]",Lun–Sam 07h00–20h00,false,+237 233 700 503,logbessou@gmail.com,Vaccination PMI,"{""type_centre"": ""CSI avec vaccination"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Oui"", ""suivi_grossesse"": ""Oui"", ""planning_familial"": ""Oui"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""Méningite | BCG | HPV | DTP | Polio | Hépatite B | COVID-19 | Tétanos"", ""carnet_sante_numerique"": ""Non""}"
VAC0109,PMI Saint-Marc,Vaccination PMI,Douala,Douala V,Koumassi,,4.012994,9.662040,"[""vaccination_enfants"", ""suivi_grossesse"", ""planning_familial"", ""consultation_nourrissons"", ""carnet_sante_numerique""]",7j/7 — 08h00–20h00,false,+237 651 652 701,marc@hotmail.com,Vaccination PMI,"{""type_centre"": ""Centre de vaccination"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Non"", ""suivi_grossesse"": ""Oui"", ""planning_familial"": ""Oui"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""DTP | COVID-19 | Polio | Méningite | Fièvre jaune | HPV | BCG | Tétanos | Rougeole | Hépatite B"", ""carnet_sante_numerique"": ""Oui""}"
VAC0110,PMI de Ahala,Vaccination PMI,Yaoundé,Yaoundé II,Ahala,,3.847113,11.407825,"[""vaccination_enfants"", ""suivi_grossesse"", ""consultation_nourrissons""]",Lun–Sam 07h00–20h00,false,+237 692 627 674,ahala@yahoo.fr,Vaccination PMI,"{""type_centre"": ""PMI"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Non"", ""suivi_grossesse"": ""Oui"", ""planning_familial"": ""Non"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""HPV | COVID-19 | Rougeole | Tétanos | Hépatite B | DTP | Méningite | BCG | Polio | Fièvre jaune"", ""carnet_sante_numerique"": ""Non""}"
VAC0111,Centre de Vaccination Kuitche,Vaccination PMI,Douala,Douala IV,Ndog-Passi III,,4.113657,9.729123,"[""vaccination_enfants"", ""vaccination_adultes"", ""suivi_grossesse"", ""consultation_nourrissons""]",Lun–Sam 08h00–17h00,false,+237 654 740 427,kuitche@hotmail.com,Vaccination PMI,"{""type_centre"": ""PMI"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Oui"", ""suivi_grossesse"": ""Oui"", ""planning_familial"": ""Non"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""Méningite | Hépatite B | Tétanos | Rougeole | BCG | DTP | Fièvre jaune | Polio"", ""carnet_sante_numerique"": ""Non""}"
